GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_NAME	GO ASPECT
UniProtKB	Q9EPH2	Marcksl1	part_of	GO:0099026	anchored component of presynaptic membrane	10116	MARCKS-related protein	C
UniProtKB	Q9EPH2	Marcksl1	part_of	GO:0099523	presynaptic cytosol	10116	MARCKS-related protein	C
UniProtKB	Q9EPH2	Marcksl1	part_of	GO:0008021	synaptic vesicle	10116	MARCKS-related protein	C
UniProtKB	Q9EPH2	Marcksl1	part_of	GO:0099523	presynaptic cytosol	10116	MARCKS-related protein	C
UniProtKB	Q9EQ60	Cacna1h	part_of	GO:0099059	integral component of presynaptic active zone membrane	10116	Voltage-dependent T-type calcium channel subunit alpha-1H	C
UniProtKB	Q9EQH3	Vps35	part_of	GO:0098793	presynapse	10090	Vacuolar protein sorting-associated protein 35	C
UniProtKB	Q9EQH3	Vps35	part_of	GO:0098793	presynapse	10090	Vacuolar protein sorting-associated protein 35	C
UniProtKB	Q9EQH5	Ctbp2	part_of	GO:0099523	presynaptic cytosol	10116	C-terminal-binding protein 2	C
UniProtKB	Q9EQH5	Ctbp2	enables	GO:0098882	structural constituent of presynaptic active zone	10116	C-terminal-binding protein 2	F
UniProtKB	Q9EQH5	Ctbp2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	C-terminal-binding protein 2	C
UniProtKB	Q9EQH5	Ctbp2	involved_in	GO:0016081	synaptic vesicle docking	10116	C-terminal-binding protein 2	P
UniProtKB	Q9EQH5	Ctbp2	involved_in	GO:0016081	synaptic vesicle docking	10116	C-terminal-binding protein 2	P
UniProtKB	Q9EQH5	Ctbp2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	C-terminal-binding protein 2	C
UniProtKB	Q9EQH5	Ctbp2	enables	GO:0098882	structural constituent of presynaptic active zone	10116	C-terminal-binding protein 2	F
UniProtKB	Q9EQH5	Ctbp2	part_of	GO:0099523	presynaptic cytosol	10116	C-terminal-binding protein 2	C
UniProtKB	Q9EQZ6	Rapgef4	part_of	GO:0044316	cone cell pedicle	10090	Rap guanine nucleotide exchange factor 4	C
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0016082	synaptic vesicle priming	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0061669	spontaneous neurotransmitter secretion	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	part_of	GO:0042734	presynaptic membrane	10090	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9EQZ7	Rims2	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10090	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	part_of	GO:0048786	presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9EQZ7	Rims2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10090	Regulating synaptic membrane exocytosis protein 2	C
UniProtKB	Q9EQZ7	Rims2	acts_upstream_of_or_within	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	acts_upstream_of_or_within	GO:0007269	neurotransmitter secretion	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	enables	GO:0098882	structural constituent of presynaptic active zone	10090	Regulating synaptic membrane exocytosis protein 2	F
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0016081	synaptic vesicle docking	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0016081	synaptic vesicle docking	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0016082	synaptic vesicle priming	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9EQZ7	Rims2	involved_in	GO:0016082	synaptic vesicle priming	10090	Regulating synaptic membrane exocytosis protein 2	P
UniProtKB	Q9ER00	Stx12	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Syntaxin-12	C
UniProtKB	Q9ER00	Stx12	part_of	GO:0008021	synaptic vesicle	10090	Syntaxin-12	C
UniProtKB	Q9ER00	Stx12	part_of	GO:0030285	integral component of synaptic vesicle membrane	10090	Syntaxin-12	C
UniProtKB	Q9ER00	Stx12	part_of	GO:0008021	synaptic vesicle	10090	Syntaxin-12	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ER39	Tor1a	part_of	GO:0008021	synaptic vesicle	10090	Torsin-1A	C
UniProtKB	Q9ERA9	TOR1A	part_of	GO:0008021	synaptic vesicle	10034	Torsin-1A	C
UniProtKB	Q9ERB0	Snap29	involved_in	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	10090	Synaptosomal-associated protein 29	P
UniProtKB	Q9ERB0	Snap29	involved_in	GO:0016082	synaptic vesicle priming	10090	Synaptosomal-associated protein 29	P
UniProtKB	Q9ERB0	Snap29	part_of	GO:0098793	presynapse	10090	Synaptosomal-associated protein 29	C
UniProtKB	Q9ERC5	Otof	part_of	GO:0048787	presynaptic active zone membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016082	synaptic vesicle priming	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	part_of	GO:0030672	synaptic vesicle membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	part_of	GO:0030672	synaptic vesicle membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	part_of	GO:0048787	presynaptic active zone membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016082	synaptic vesicle priming	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10116	Otoferlin	P
UniProtKB	Q9ERC5	Otof	part_of	GO:0030672	synaptic vesicle membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	part_of	GO:0042734	presynaptic membrane	10116	Otoferlin	C
UniProtKB	Q9ERC5	Otof	part_of	GO:0030672	synaptic vesicle membrane	10116	Otoferlin	C
UniProtKB	Q9ERH3	Wdr7	part_of	GO:0008021	synaptic vesicle	10116	WD repeat-containing protein 7	C
UniProtKB	Q9ERK7	Chrnb2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Neuronal acetylcholine receptor subunit beta-2	C
UniProtKB	Q9ERK7	Chrnb2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Neuronal acetylcholine receptor subunit beta-2	C
UniProtKB	Q9ERK7	Chrnb2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Neuronal acetylcholine receptor subunit beta-2	C
UniProtKB	Q9ERK7	Chrnb2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Neuronal acetylcholine receptor subunit beta-2	C
UniProtKB	Q9ERR1	Ndel1	part_of	GO:0008021	synaptic vesicle	10090	Nuclear distribution protein nudE-like 1	C
UniProtKB	Q9ERZ3	Chrm3	part_of	GO:0099056	integral component of presynaptic membrane	10090	Muscarinic acetylcholine receptor M3	C
UniProtKB	Q9ERZ3	Chrm3	part_of	GO:0043679	axon terminus	10090	Muscarinic acetylcholine receptor M3	C
UniProtKB	Q9ERZ3	Chrm3	part_of	GO:0099056	integral component of presynaptic membrane	10090	Muscarinic acetylcholine receptor M3	C
UniProtKB	Q9ERZ3	Chrm3	part_of	GO:0043679	axon terminus	10090	Muscarinic acetylcholine receptor M3	C
UniProtKB	Q9ERZ4	Chrm2	part_of	GO:0099056	integral component of presynaptic membrane	10090	Muscarinic acetylcholine receptor M2	C
UniProtKB	Q9ERZ4	Chrm2	part_of	GO:0043679	axon terminus	10090	Muscarinic acetylcholine receptor M2	C
UniProtKB	Q9ES08	Kcnk9	part_of	GO:0008021	synaptic vesicle	10116	Potassium channel subfamily K member 9	C
UniProtKB	Q9ES56	Trappc4	part_of	GO:0008021	synaptic vesicle	10090	Trafficking protein particle complex subunit 4	C
UniProtKB	Q9ESF1	Otof	involved_in	GO:0016082	synaptic vesicle priming	10090	Otoferlin	P
UniProtKB	Q9ESF1	Otof	involved_in	GO:0016082	synaptic vesicle priming	10090	Otoferlin	P
UniProtKB	Q9ESF1	Otof	part_of	GO:0048787	presynaptic active zone membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	part_of	GO:0030672	synaptic vesicle membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10090	Otoferlin	P
UniProtKB	Q9ESF1	Otof	part_of	GO:0048787	presynaptic active zone membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	acts_upstream_of_or_within	GO:0016079	synaptic vesicle exocytosis	10090	Otoferlin	P
UniProtKB	Q9ESF1	Otof	part_of	GO:0042734	presynaptic membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	part_of	GO:0030672	synaptic vesicle membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10090	Otoferlin	P
UniProtKB	Q9ESF1	Otof	part_of	GO:0030672	synaptic vesicle membrane	10090	Otoferlin	C
UniProtKB	Q9ESF1	Otof	involved_in	GO:0016079	synaptic vesicle exocytosis	10090	Otoferlin	P
UniProtKB	Q9ESN1	Doc2g	acts_upstream_of_or_within	GO:0061669	spontaneous neurotransmitter secretion	10090	Double C2-like domain-containing protein gamma	P
UniProtKB	Q9ESN1	Doc2g	part_of	GO:0098793	presynapse	10090	Double C2-like domain-containing protein gamma	C
UniProtKB	Q9GJU1	DRD2	part_of	GO:0030672	synaptic vesicle membrane	9615	D(2) dopamine receptor	C
UniProtKB	Q9GKE7	CLCN5	part_of	GO:0008021	synaptic vesicle	9823	H(+)/Cl(-) exchange transporter 5	C
UniProtKB	Q9GKT0	ATCAY	part_of	GO:0098793	presynapse	9541	Caytaxin	C
UniProtKB	Q9GNK5	PGRP-LC	part_of	GO:0098793	presynapse	7227	Peptidoglycan-recognition protein LC	C
UniProtKB	Q9GQQ0	spin	involved_in	GO:0048488	synaptic vesicle endocytosis	7227	Protein spinster	P
UniProtKB	Q9GQQ0	spin	part_of	GO:0098793	presynapse	7227	Protein spinster	C
UniProtKB	Q9GUM7	cpx-1	part_of	GO:0043195	terminal bouton	6239	Putative complexin-1	C
UniProtKB	Q9GUM7	cpx-1	involved_in	GO:0016079	synaptic vesicle exocytosis	6239	Putative complexin-1	P
UniProtKB	Q9GZM8	NDEL1	part_of	GO:0008021	synaptic vesicle	9606	Nuclear distribution protein nudE-like 1	C
UniProtKB	Q9GZN7	ROGDI	part_of	GO:0098793	presynapse	9606	Protein rogdi homolog	C
UniProtKB	Q9GZN7	ROGDI	part_of	GO:0008021	synaptic vesicle	9606	Protein rogdi homolog	C
UniProtKB	Q9GZN7	ROGDI	part_of	GO:0098793	presynapse	9606	Protein rogdi homolog	C
UniProtKB	Q9GZV3	SLC5A7	involved_in	GO:0007269	neurotransmitter secretion	9606	High affinity choline transporter 1	P
UniProtKB	Q9GZV3	SLC5A7	part_of	GO:0098793	presynapse	9606	High affinity choline transporter 1	C
UniProtKB	Q9GZY8	MFF	part_of	GO:0008021	synaptic vesicle	9606	Mitochondrial fission factor	C
UniProtKB	Q9H082	RAB33B	part_of	GO:0098793	presynapse	9606	Ras-related protein Rab-33B	C
UniProtKB	Q9H0Q3	FXYD6	part_of	GO:0099056	integral component of presynaptic membrane	9606	FXYD domain-containing ion transport regulator 6	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0008021	synaptic vesicle	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0008021	synaptic vesicle	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0030285	integral component of synaptic vesicle membrane	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0008021	synaptic vesicle	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0030672	synaptic vesicle membrane	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H1V8	SLC6A17	part_of	GO:0098793	presynapse	9606	Sodium-dependent neutral amino acid transporter SLC6A17	C
UniProtKB	Q9H2B2	SYT4	part_of	GO:0030285	integral component of synaptic vesicle membrane	9606	Synaptotagmin-4	C
UniProtKB	Q9H2B2	SYT4	part_of	GO:0008021	synaptic vesicle	9606	Synaptotagmin-4	C
UniProtKB	Q9H2B2	SYT4	involved_in	GO:0007269	neurotransmitter secretion	9606	Synaptotagmin-4	P
UniProtKB	Q9H3Z4	DNAJC5	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	DnaJ homolog subfamily C member 5	P
UniProtKB	Q9H3Z4	DNAJC5	involved_in	GO:0007269	neurotransmitter secretion	9606	DnaJ homolog subfamily C member 5	P
UniProtKB	Q9H3Z4	DNAJC5	part_of	GO:0008021	synaptic vesicle	9606	DnaJ homolog subfamily C member 5	C
UniProtKB	Q9H3Z4	DNAJC5	part_of	GO:0098993	anchored component of synaptic vesicle membrane	9606	DnaJ homolog subfamily C member 5	C
UniProtKB	Q9H3Z4	DNAJC5	part_of	GO:0098793	presynapse	9606	DnaJ homolog subfamily C member 5	C
UniProtKB	Q9H426	RIMS4	part_of	GO:0048786	presynaptic active zone	9606	Regulating synaptic membrane exocytosis protein 4	C
UniProtKB	Q9H426	RIMS4	part_of	GO:0042734	presynaptic membrane	9606	Regulating synaptic membrane exocytosis protein 4	C
UniProtKB	Q9H426	RIMS4	part_of	GO:0048788	cytoskeleton of presynaptic active zone	9606	Regulating synaptic membrane exocytosis protein 4	C
UniProtKB	Q9H426	RIMS4	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	9606	Regulating synaptic membrane exocytosis protein 4	P
UniProtKB	Q9H426	RIMS4	part_of	GO:0098831	presynaptic active zone cytoplasmic component	9606	Regulating synaptic membrane exocytosis protein 4	C
UniProtKB	Q9H598	SLC32A1	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	9606	Vesicular inhibitory amino acid transporter	P
UniProtKB	Q9H598	SLC32A1	part_of	GO:0030285	integral component of synaptic vesicle membrane	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H598	SLC32A1	part_of	GO:0030672	synaptic vesicle membrane	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H598	SLC32A1	involved_in	GO:0007269	neurotransmitter secretion	9606	Vesicular inhibitory amino acid transporter	P
UniProtKB	Q9H598	SLC32A1	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	9606	Vesicular inhibitory amino acid transporter	P
UniProtKB	Q9H598	SLC32A1	part_of	GO:0030285	integral component of synaptic vesicle membrane	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H598	SLC32A1	part_of	GO:0008021	synaptic vesicle	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H598	SLC32A1	part_of	GO:0048786	presynaptic active zone	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H598	SLC32A1	part_of	GO:0044316	cone cell pedicle	9606	Vesicular inhibitory amino acid transporter	C
UniProtKB	Q9H7V2	SYNDIG1	involved_in	GO:0097091	synaptic vesicle clustering	9606	Synapse differentiation-inducing gene protein 1	P
UniProtKB	Q9H7V2	SYNDIG1	involved_in	GO:0097091	synaptic vesicle clustering	9606	Synapse differentiation-inducing gene protein 1	P
UniProtKB	Q9H7V2	SYNDIG1	part_of	GO:0098793	presynapse	9606	Synapse differentiation-inducing gene protein 1	C
UniProtKB	Q9H7V2	SYNDIG1	part_of	GO:0098793	presynapse	9606	Synapse differentiation-inducing gene protein 1	C
UniProtKB	Q9HAP6	LIN7B	involved_in	GO:0007269	neurotransmitter secretion	9606	Protein lin-7 homolog B	P
UniProtKB	Q9HAP6	LIN7B	involved_in	GO:0007269	neurotransmitter secretion	9606	Protein lin-7 homolog B	P
UniProtKB	Q9HAP6	LIN7B	involved_in	GO:0007269	neurotransmitter secretion	9606	Protein lin-7 homolog B	P
UniProtKB	Q9HAP6	LIN7B	part_of	GO:0098793	presynapse	9606	Protein lin-7 homolog B	C
UniProtKB	Q9HAP6	LIN7B	part_of	GO:0098793	presynapse	9606	Protein lin-7 homolog B	C
UniProtKB	Q9HAP6	LIN7B	part_of	GO:0098793	presynapse	9606	Protein lin-7 homolog B	C
UniProtKB	Q9HC10	OTOF	part_of	GO:0048787	presynaptic active zone membrane	9606	Otoferlin	C
UniProtKB	Q9HC10	OTOF	involved_in	GO:0016082	synaptic vesicle priming	9606	Otoferlin	P
UniProtKB	Q9HC10	OTOF	part_of	GO:0030672	synaptic vesicle membrane	9606	Otoferlin	C
UniProtKB	Q9HC10	OTOF	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	Otoferlin	P
UniProtKB	Q9HC10	OTOF	part_of	GO:0030672	synaptic vesicle membrane	9606	Otoferlin	C
UniProtKB	Q9HC10	OTOF	involved_in	GO:0016079	synaptic vesicle exocytosis	9606	Otoferlin	P
UniProtKB	Q9HC10	OTOF	part_of	GO:0042734	presynaptic membrane	9606	Otoferlin	C
UniProtKB	Q9HC10	OTOF	part_of	GO:0030672	synaptic vesicle membrane	9606	Otoferlin	C
UniProtKB	Q9JHI9	Slc40a1	part_of	GO:0008021	synaptic vesicle	10090	Solute carrier family 40 member 1	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0008021	synaptic vesicle	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JHW5	Vamp7	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicle-associated membrane protein 7	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030672	synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	10116	Vesicular glutamate transporter 2	P
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0008021	synaptic vesicle	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0008021	synaptic vesicle	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	10116	Vesicular glutamate transporter 2	P
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0008021	synaptic vesicle	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0008021	synaptic vesicle	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0098793	presynapse	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030672	synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0008021	synaptic vesicle	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	10116	Vesicular glutamate transporter 2	P
UniProtKB	Q9JI12	Slc17a6	involved_in	GO:0098700	neurotransmitter loading into synaptic vesicle	10116	Vesicular glutamate transporter 2	P
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI12	Slc17a6	part_of	GO:0030285	integral component of synaptic vesicle membrane	10116	Vesicular glutamate transporter 2	C
UniProtKB	Q9JI51	Vti1a	part_of	GO:0043195	terminal bouton	10116	Vesicle transport through interaction with t-SNAREs homolog 1A	C
UniProtKB	Q9JI51	Vti1a	part_of	GO:0008021	synaptic vesicle	10116	Vesicle transport through interaction with t-SNAREs homolog 1A	C
UniProtKB	Q9JI51	Vti1a	part_of	GO:0030672	synaptic vesicle membrane	10116	Vesicle transport through interaction with t-SNAREs homolog 1A	C
UniProtKB	Q9JI51-1	Vti1a	part_of	GO:0008021	synaptic vesicle	10116	Vesicle transport through interaction with t-SNAREs homolog 1A	C
UniProtKB	Q9JIF3	Slc2a8	part_of	GO:0008021	synaptic vesicle	10090	Solute carrier family 2, facilitated glucose transporter member 8	C
UniProtKB	Q9JIF3	Slc2a8	part_of	GO:0008021	synaptic vesicle	10090	Solute carrier family 2, facilitated glucose transporter member 8	C
UniProtKB	Q9JIM1	Slc29a1	acts_upstream_of_or_within	GO:0098810	neurotransmitter reuptake	10090	Equilibrative nucleoside transporter 1	P
UniProtKB	Q9JIM1	Slc29a1	part_of	GO:0098793	presynapse	10090	Equilibrative nucleoside transporter 1	C
UniProtKB	Q9JIM1	Slc29a1	involved_in	GO:0098810	neurotransmitter reuptake	10090	Equilibrative nucleoside transporter 1	P
UniProtKB	Q9JIM1	Slc29a1	part_of	GO:0098793	presynapse	10090	Equilibrative nucleoside transporter 1	C
UniProtKB	Q9JIR0	Tspoap1	enables	GO:0099626	voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels	10116	Peripheral-type benzodiazepine receptor-associated protein 1	F
UniProtKB	Q9JIR0	Tspoap1	part_of	GO:0044305	calyx of Held	10116	Peripheral-type benzodiazepine receptor-associated protein 1	C
UniProtKB	Q9JIR0	Tspoap1	involved_in	GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	10116	Peripheral-type benzodiazepine receptor-associated protein 1	P
UniProtKB	Q9JIR1	Rimbp2	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	RIMS-binding protein 2	C
UniProtKB	Q9JIR3	Rims3	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 3	C
UniProtKB	Q9JIR3	Rims3	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 3	P
UniProtKB	Q9JIR3	Rims3	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 3	C
UniProtKB	Q9JIR3	Rims3	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 3	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0098831	presynaptic active zone cytoplasmic component	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0042734	presynaptic membrane	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	part_of	GO:0048788	cytoskeleton of presynaptic active zone	10116	Regulating synaptic membrane exocytosis protein 1	C
UniProtKB	Q9JIR4	Rims1	involved_in	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	10116	Regulating synaptic membrane exocytosis protein 1	P
